X,CH1,
Second,Volt,
4.36800e-06,-5.70e-02,
4.36900e-06,-3.97e-02,
4.37000e-06,-2.23e-02,
4.37100e-06,-1.49e-02,
4.37200e-06,-1.74e-02,
4.37300e-06,-1.98e-02,
4.37400e-06,-1.98e-02,
4.37500e-06,-1.98e-02,
4.37600e-06,-1.24e-02,
4.37700e-06,0.00e+00,
4.37800e-06,1.98e-02,
4.37900e-06,3.22e-02,
4.38000e-06,4.96e-02,
4.38100e-06,5.70e-02,
4.38200e-06,5.70e-02,
4.38300e-06,4.71e-02,
4.38400e-06,4.46e-02,
4.38500e-06,4.71e-02,
4.38600e-06,6.20e-02,
4.38700e-06,7.44e-02,
4.38800e-06,9.92e-02,
4.38900e-06,1.09e-01,
4.39000e-06,1.22e-01,
4.39100e-06,1.22e-01,
4.39200e-06,1.19e-01,
4.39300e-06,1.14e-01,
4.39400e-06,1.14e-01,
4.39500e-06,1.14e-01,
4.39600e-06,1.24e-01,
4.39700e-06,1.34e-01,
4.39800e-06,1.51e-01,
4.39900e-06,1.61e-01,
4.40000e-06,1.69e-01,
4.40100e-06,1.64e-01,
4.40200e-06,1.56e-01,
4.40300e-06,1.41e-01,
4.40400e-06,1.36e-01,
4.40500e-06,1.36e-01,
4.40600e-06,1.46e-01,
4.40700e-06,1.54e-01,
4.40800e-06,1.69e-01,
4.40900e-06,1.66e-01,
4.41000e-06,1.71e-01,
4.41100e-06,1.56e-01,
4.41200e-06,1.46e-01,
4.41300e-06,1.34e-01,
4.41400e-06,1.26e-01,
4.41500e-06,1.24e-01,
4.41600e-06,1.34e-01,
4.41700e-06,1.39e-01,
4.41800e-06,1.49e-01,
4.41900e-06,1.46e-01,
4.42000e-06,1.39e-01,
4.42100e-06,1.22e-01,
4.42200e-06,1.09e-01,
4.42300e-06,9.67e-02,
4.42400e-06,9.42e-02,
4.42500e-06,9.42e-02,
4.42600e-06,1.02e-01,
4.42700e-06,1.07e-01,
4.42800e-06,1.17e-01,
4.42900e-06,1.09e-01,
4.43000e-06,1.02e-01,
4.43100e-06,8.18e-02,
4.43200e-06,6.44e-02,
4.43300e-06,4.46e-02,
4.43400e-06,3.97e-02,
4.43500e-06,3.97e-02,
4.43600e-06,5.21e-02,
4.43700e-06,5.70e-02,
4.43800e-06,5.95e-02,
4.43900e-06,4.71e-02,
4.44000e-06,3.47e-02,
4.44100e-06,1.49e-02,
4.44200e-06,-7.44e-03,
4.44300e-06,-1.74e-02,
4.44400e-06,-1.98e-02,
4.44500e-06,-1.49e-02,
4.44600e-06,-7.44e-03,
4.44700e-06,0.00e+00,
4.44800e-06,2.48e-03,
4.44900e-06,-4.96e-03,
4.45000e-06,-1.98e-02,
4.45100e-06,-3.97e-02,
4.45200e-06,-5.70e-02,
4.45300e-06,-6.69e-02,
4.45400e-06,-6.44e-02,
4.45500e-06,-5.46e-02,
4.45600e-06,-4.22e-02,
4.45700e-06,-3.22e-02,
4.45800e-06,-2.48e-02,
4.45900e-06,-3.22e-02,
4.46000e-06,-4.46e-02,
4.46100e-06,-6.20e-02,
4.46200e-06,-7.68e-02,
4.46300e-06,-8.43e-02,
4.46400e-06,-7.93e-02,
4.46500e-06,-6.94e-02,
4.46600e-06,-4.96e-02,
4.46700e-06,-3.47e-02,
4.46800e-06,-2.73e-02,
4.46900e-06,-3.72e-02,
4.47000e-06,-4.46e-02,
4.47100e-06,-6.20e-02,
4.47200e-06,-6.94e-02,
4.47300e-06,-7.19e-02,
4.47400e-06,-6.20e-02,
4.47500e-06,-4.46e-02,
4.47600e-06,-2.73e-02,
4.47700e-06,-1.49e-02,
4.47800e-06,-7.44e-03,
4.47900e-06,-9.92e-03,
4.48000e-06,-2.23e-02,
4.48100e-06,-3.47e-02,
4.48200e-06,-3.72e-02,
4.48300e-06,-3.47e-02,
4.48400e-06,-1.98e-02,
4.48500e-06,2.48e-03,
4.48600e-06,2.48e-02,
4.48700e-06,3.97e-02,
4.48800e-06,4.96e-02,
4.48900e-06,3.72e-02,
4.49000e-06,3.22e-02,
4.49100e-06,1.74e-02,
4.49200e-06,1.24e-02,
4.49300e-06,1.98e-02,
4.49400e-06,3.22e-02,
4.49500e-06,4.96e-02,
4.49600e-06,6.94e-02,
4.49700e-06,8.43e-02,
4.49800e-06,8.92e-02,
4.49900e-06,7.68e-02,
4.50000e-06,7.19e-02,
4.50100e-06,5.95e-02,
4.50200e-06,5.46e-02,
4.50300e-06,5.70e-02,
4.50400e-06,6.94e-02,
4.50500e-06,8.43e-02,
4.50600e-06,9.67e-02,
4.50700e-06,9.92e-02,
4.50800e-06,9.92e-02,
4.50900e-06,8.43e-02,
4.51000e-06,7.68e-02,
4.51100e-06,7.19e-02,
4.51200e-06,7.19e-02,
4.51300e-06,7.93e-02,
4.51400e-06,9.42e-02,
4.51500e-06,1.04e-01,
4.51600e-06,1.09e-01,
4.51700e-06,1.09e-01,
4.51800e-06,1.04e-01,
4.51900e-06,8.68e-02,
4.52000e-06,7.68e-02,
4.52100e-06,7.19e-02,
4.52200e-06,7.44e-02,
4.52300e-06,7.93e-02,
4.52400e-06,8.43e-02,
4.52500e-06,9.17e-02,
4.52600e-06,9.17e-02,
4.52700e-06,8.43e-02,
4.52800e-06,7.68e-02,
4.52900e-06,5.70e-02,
4.53000e-06,4.96e-02,
4.53100e-06,3.97e-02,
4.53200e-06,3.47e-02,
4.53300e-06,3.72e-02,
4.53400e-06,4.46e-02,
4.53500e-06,4.46e-02,
4.53600e-06,4.22e-02,
4.53700e-06,2.98e-02,
4.53800e-06,1.49e-02,
4.53900e-06,-7.44e-03,
4.54000e-06,-1.74e-02,
4.54100e-06,-2.98e-02,
4.54200e-06,-3.22e-02,
4.54300e-06,-3.22e-02,
4.54400e-06,-2.73e-02,
4.54500e-06,-3.47e-02,
4.54600e-06,-3.97e-02,
4.54700e-06,-4.96e-02,
4.54800e-06,-6.69e-02,
4.54900e-06,-8.18e-02,
4.55000e-06,-9.17e-02,
4.55100e-06,-9.17e-02,
4.55200e-06,-9.42e-02,
4.55300e-06,-8.68e-02,
4.55400e-06,-7.93e-02,
4.55500e-06,-8.43e-02,
4.55600e-06,-9.42e-02,
4.55700e-06,-1.07e-01,
4.55800e-06,-1.22e-01,
4.55900e-06,-1.34e-01,
4.56000e-06,-1.41e-01,
4.56100e-06,-1.39e-01,
4.56200e-06,-1.36e-01,
4.56300e-06,-1.26e-01,
4.56400e-06,-1.22e-01,
4.56500e-06,-1.26e-01,
4.56600e-06,-1.36e-01,
4.56700e-06,-1.51e-01,
4.56800e-06,-1.71e-01,
4.56900e-06,-1.84e-01,
4.57000e-06,-1.88e-01,
4.57100e-06,-1.81e-01,
4.57200e-06,-1.71e-01,
4.57300e-06,-1.59e-01,
4.57400e-06,-1.51e-01,
4.57500e-06,-1.54e-01,
4.57600e-06,-1.61e-01,
4.57700e-06,-1.76e-01,
4.57800e-06,-1.91e-01,
4.57900e-06,-2.01e-01,
4.58000e-06,-1.96e-01,
4.58100e-06,-1.86e-01,
4.58200e-06,-1.74e-01,
4.58300e-06,-1.56e-01,
4.58400e-06,-1.41e-01,
4.58500e-06,-1.41e-01,
4.58600e-06,-1.44e-01,
4.58700e-06,-1.54e-01,
4.58800e-06,-1.66e-01,
4.58900e-06,-1.71e-01,
4.59000e-06,-1.61e-01,
4.59100e-06,-1.46e-01,
4.59200e-06,-1.29e-01,
4.59300e-06,-1.07e-01,
4.59400e-06,-9.42e-02,
4.59500e-06,-9.42e-02,
4.59600e-06,-9.92e-02,
4.59700e-06,-1.04e-01,
4.59800e-06,-1.12e-01,
4.59900e-06,-1.17e-01,
4.60000e-06,-1.09e-01,
4.60100e-06,-9.17e-02,
4.60200e-06,-7.19e-02,
4.60300e-06,-5.21e-02,
4.60400e-06,-4.22e-02,
4.60500e-06,-3.47e-02,
4.60600e-06,-3.97e-02,
4.60700e-06,-4.46e-02,
4.60800e-06,-4.71e-02,
4.60900e-06,-4.71e-02,
4.61000e-06,-3.22e-02,
4.61100e-06,-1.49e-02,
4.61200e-06,2.48e-03,
4.61300e-06,2.23e-02,
4.61400e-06,3.47e-02,
4.61500e-06,3.72e-02,
4.61600e-06,3.97e-02,
4.61700e-06,3.22e-02,
4.61800e-06,3.47e-02,
4.61900e-06,3.47e-02,
4.62000e-06,5.21e-02,
4.62100e-06,6.69e-02,
4.62200e-06,8.43e-02,
4.62300e-06,9.67e-02,
4.62400e-06,1.02e-01,
4.62500e-06,9.67e-02,
4.62600e-06,8.92e-02,
4.62700e-06,8.43e-02,
4.62800e-06,8.92e-02,
4.62900e-06,9.42e-02,
4.63000e-06,1.07e-01,
4.63100e-06,1.22e-01,
4.63200e-06,1.31e-01,
4.63300e-06,1.39e-01,
4.63400e-06,1.39e-01,
4.63500e-06,1.26e-01,
4.63600e-06,1.19e-01,
4.63700e-06,1.07e-01,
4.63800e-06,1.09e-01,
4.63900e-06,1.12e-01,
4.64000e-06,1.26e-01,
4.64100e-06,1.34e-01,
4.64200e-06,1.41e-01,
4.64300e-06,1.39e-01,
4.64400e-06,1.36e-01,
4.64500e-06,1.22e-01,
4.64600e-06,1.12e-01,
4.64700e-06,1.04e-01,
4.64800e-06,1.04e-01,
4.64900e-06,1.04e-01,
4.65000e-06,1.14e-01,
4.65100e-06,1.22e-01,
4.65200e-06,1.24e-01,
4.65300e-06,1.19e-01,
4.65400e-06,1.12e-01,
4.65500e-06,9.67e-02,
4.65600e-06,8.43e-02,
4.65700e-06,7.44e-02,
4.65800e-06,7.44e-02,
4.65900e-06,7.19e-02,
4.66000e-06,7.93e-02,
4.66100e-06,8.18e-02,
4.66200e-06,7.93e-02,
4.66300e-06,6.69e-02,
4.66400e-06,5.46e-02,
4.66500e-06,3.47e-02,
4.66600e-06,2.23e-02,
4.66700e-06,9.92e-03,
4.66800e-06,9.92e-03,
4.66900e-06,1.24e-02,
4.67000e-06,1.74e-02,
4.67100e-06,1.98e-02,
4.67200e-06,9.92e-03,
4.67300e-06,-7.44e-03,
4.67400e-06,-1.98e-02,
4.67500e-06,-4.22e-02,
4.67600e-06,-5.46e-02,
4.67700e-06,-5.70e-02,
4.67800e-06,-6.20e-02,
4.67900e-06,-5.95e-02,
4.68000e-06,-5.46e-02,
4.68100e-06,-5.46e-02,
4.68200e-06,-5.70e-02,
4.68300e-06,-7.19e-02,
4.68400e-06,-8.43e-02,
4.68500e-06,-1.04e-01,
4.68600e-06,-1.12e-01,
4.68700e-06,-1.17e-01,
4.68800e-06,-1.12e-01,
4.68900e-06,-1.04e-01,
4.69000e-06,-9.92e-02,
4.69100e-06,-9.67e-02,
4.69200e-06,-1.07e-01,
4.69300e-06,-1.19e-01,
4.69400e-06,-1.26e-01,
4.69500e-06,-1.36e-01,
4.69600e-06,-1.39e-01,
4.69700e-06,-1.39e-01,
4.69800e-06,-1.34e-01,
4.69900e-06,-1.29e-01,
4.70000e-06,-1.22e-01,
4.70100e-06,-1.22e-01,
4.70200e-06,-1.29e-01,
4.70300e-06,-1.39e-01,
4.70400e-06,-1.41e-01,
4.70500e-06,-1.49e-01,
4.70600e-06,-1.41e-01,
4.70700e-06,-1.29e-01,
4.70800e-06,-1.14e-01,
4.70900e-06,-1.04e-01,
4.71000e-06,-9.92e-02,
4.71100e-06,-9.67e-02,
4.71200e-06,-1.12e-01,
4.71300e-06,-1.19e-01,
4.71400e-06,-1.22e-01,
4.71500e-06,-1.24e-01,
4.71600e-06,-1.14e-01,
4.71700e-06,-9.67e-02,
4.71800e-06,-7.68e-02,
4.71900e-06,-6.69e-02,
4.72000e-06,-5.95e-02,
4.72100e-06,-6.20e-02,
4.72200e-06,-6.69e-02,
4.72300e-06,-7.93e-02,
4.72400e-06,-8.18e-02,
4.72500e-06,-7.68e-02,
4.72600e-06,-6.20e-02,
4.72700e-06,-4.22e-02,
4.72800e-06,-2.48e-02,
4.72900e-06,-1.24e-02,
4.73000e-06,-4.96e-03,
4.73100e-06,-4.96e-03,
4.73200e-06,-1.49e-02,
4.73300e-06,-1.74e-02,
4.73400e-06,-1.49e-02,
4.73500e-06,-1.24e-02,
4.73600e-06,2.48e-03,
4.73700e-06,1.98e-02,
4.73800e-06,3.97e-02,
4.73900e-06,4.71e-02,
4.74000e-06,5.46e-02,
4.74100e-06,4.46e-02,
4.74200e-06,3.72e-02,
4.74300e-06,3.22e-02,
4.74400e-06,3.47e-02,
4.74500e-06,4.46e-02,
4.74600e-06,5.95e-02,
4.74700e-06,7.44e-02,
4.74800e-06,8.43e-02,
4.74900e-06,8.18e-02,
4.75000e-06,7.93e-02,
4.75100e-06,7.19e-02,
4.75200e-06,6.44e-02,
4.75300e-06,5.70e-02,
4.75400e-06,5.95e-02,
4.75500e-06,6.44e-02,
4.75600e-06,7.93e-02,
4.75700e-06,9.17e-02,
4.75800e-06,9.92e-02,
4.75900e-06,9.17e-02,
4.76000e-06,7.93e-02,
4.76100e-06,6.44e-02,
4.76200e-06,5.70e-02,
4.76300e-06,5.21e-02,
4.76400e-06,5.46e-02,
4.76500e-06,6.20e-02,
4.76600e-06,7.44e-02,
4.76700e-06,7.93e-02,
4.76800e-06,8.43e-02,
4.76900e-06,7.44e-02,
4.77000e-06,6.44e-02,
4.77100e-06,4.46e-02,
4.77200e-06,3.22e-02,
4.77300e-06,2.23e-02,
4.77400e-06,2.73e-02,
4.77500e-06,3.47e-02,
4.77600e-06,4.46e-02,
4.77700e-06,4.96e-02,
4.77800e-06,4.71e-02,
4.77900e-06,2.98e-02,
4.78000e-06,1.49e-02,
4.78100e-06,-4.96e-03,
4.78200e-06,-1.74e-02,
4.78300e-06,-2.73e-02,
4.78400e-06,-2.48e-02,
4.78500e-06,-1.98e-02,
4.78600e-06,-9.92e-03,
4.78700e-06,-7.44e-03,
4.78800e-06,-1.49e-02,
4.78900e-06,-3.47e-02,
4.79000e-06,-4.96e-02,
4.79100e-06,-6.69e-02,
4.79200e-06,-8.18e-02,
4.79300e-06,-7.93e-02,
4.79400e-06,-7.19e-02,
4.79500e-06,-6.69e-02,
4.79600e-06,-5.95e-02,
4.79700e-06,-5.95e-02,
4.79800e-06,-6.20e-02,
4.79900e-06,-7.19e-02,
4.80000e-06,-8.43e-02,
4.80100e-06,-9.92e-02,
4.80200e-06,-1.12e-01,
4.80300e-06,-1.14e-01,
4.80400e-06,-1.04e-01,
4.80500e-06,-9.67e-02,
4.80600e-06,-8.43e-02,
4.80700e-06,-7.93e-02,
4.80800e-06,-8.43e-02,
4.80900e-06,-9.92e-02,
4.81000e-06,-1.09e-01,
4.81100e-06,-1.22e-01,
4.81200e-06,-1.29e-01,
4.81300e-06,-1.26e-01,
4.81400e-06,-1.12e-01,
4.81500e-06,-9.92e-02,
4.81600e-06,-8.43e-02,
4.81700e-06,-7.68e-02,
4.81800e-06,-7.68e-02,
4.81900e-06,-8.68e-02,
4.82000e-06,-9.67e-02,
4.82100e-06,-1.04e-01,
4.82200e-06,-1.09e-01,
4.82300e-06,-9.92e-02,
4.82400e-06,-7.93e-02,
4.82500e-06,-5.70e-02,
4.82600e-06,-4.46e-02,
4.82700e-06,-3.22e-02,
4.82800e-06,-3.22e-02,
4.82900e-06,-3.97e-02,
4.83000e-06,-4.22e-02,
4.83100e-06,-4.22e-02,
4.83200e-06,-4.22e-02,
4.83300e-06,-2.73e-02,
4.83400e-06,-9.92e-03,
4.83500e-06,7.44e-03,
4.83600e-06,2.48e-02,
4.83700e-06,3.22e-02,
4.83800e-06,3.72e-02,
4.83900e-06,2.73e-02,
4.84000e-06,2.48e-02,
4.84100e-06,1.98e-02,
4.84200e-06,2.48e-02,
4.84300e-06,4.22e-02,
4.84400e-06,5.95e-02,
4.84500e-06,7.68e-02,
4.84600e-06,8.92e-02,
4.84700e-06,9.42e-02,
4.84800e-06,9.67e-02,
4.84900e-06,8.68e-02,
4.85000e-06,8.68e-02,
4.85100e-06,8.68e-02,
4.85200e-06,9.17e-02,
4.85300e-06,1.07e-01,
4.85400e-06,1.24e-01,
4.85500e-06,1.41e-01,
4.85600e-06,1.51e-01,
4.85700e-06,1.54e-01,
4.85800e-06,1.54e-01,
4.85900e-06,1.44e-01,
4.86000e-06,1.41e-01,
4.86100e-06,1.41e-01,
4.86200e-06,1.49e-01,
4.86300e-06,1.56e-01,
4.86400e-06,1.69e-01,
4.86500e-06,1.76e-01,
4.86600e-06,1.84e-01,
4.86700e-06,1.81e-01,
4.86800e-06,1.79e-01,
4.86900e-06,1.69e-01,
4.87000e-06,1.64e-01,
4.87100e-06,1.64e-01,
4.87200e-06,1.66e-01,
4.87300e-06,1.74e-01,
4.87400e-06,1.76e-01,
4.87500e-06,1.79e-01,
4.87600e-06,1.76e-01,
4.87700e-06,1.71e-01,
4.87800e-06,1.69e-01,
4.87900e-06,1.59e-01,
4.88000e-06,1.56e-01,
4.88100e-06,1.54e-01,
4.88200e-06,1.59e-01,
4.88300e-06,1.54e-01,
4.88400e-06,1.54e-01,
4.88500e-06,1.49e-01,
4.88600e-06,1.44e-01,
4.88700e-06,1.34e-01,
4.88800e-06,1.29e-01,
4.88900e-06,1.19e-01,
4.89000e-06,1.19e-01,
4.89100e-06,1.19e-01,
4.89200e-06,1.17e-01,
4.89300e-06,1.14e-01,
4.89400e-06,1.07e-01,
4.89500e-06,9.17e-02,
4.89600e-06,7.68e-02,
4.89700e-06,6.44e-02,
4.89800e-06,5.70e-02,
4.89900e-06,4.71e-02,
4.90000e-06,5.21e-02,
4.90100e-06,4.96e-02,
4.90200e-06,4.96e-02,
4.90300e-06,4.22e-02,
4.90400e-06,3.47e-02,
4.90500e-06,1.98e-02,
4.90600e-06,2.48e-03,
4.90700e-06,-1.49e-02,
4.90800e-06,-2.48e-02,
4.90900e-06,-2.98e-02,
4.91000e-06,-2.48e-02,
4.91100e-06,-1.98e-02,
4.91200e-06,-1.98e-02,
4.91300e-06,-2.48e-02,
4.91400e-06,-3.97e-02,
4.91500e-06,-5.21e-02,
4.91600e-06,-6.94e-02,
4.91700e-06,-8.68e-02,
4.91800e-06,-9.42e-02,
4.91900e-06,-9.92e-02,
4.92000e-06,-9.17e-02,
4.92100e-06,-8.18e-02,
4.92200e-06,-7.68e-02,
4.92300e-06,-7.68e-02,
4.92400e-06,-8.68e-02,
4.92500e-06,-1.07e-01,
4.92600e-06,-1.24e-01,
4.92700e-06,-1.41e-01,
4.92800e-06,-1.51e-01,
4.92900e-06,-1.51e-01,
4.93000e-06,-1.36e-01,
4.93100e-06,-1.24e-01,
4.93200e-06,-1.19e-01,
4.93300e-06,-1.17e-01,
4.93400e-06,-1.19e-01,
4.93500e-06,-1.34e-01,
4.93600e-06,-1.49e-01,
4.93700e-06,-1.64e-01,
4.93800e-06,-1.69e-01,
4.93900e-06,-1.64e-01,
4.94000e-06,-1.44e-01,
4.94100e-06,-1.29e-01,
4.94200e-06,-1.24e-01,
4.94300e-06,-1.19e-01,
4.94400e-06,-1.22e-01,
4.94500e-06,-1.34e-01,
4.94600e-06,-1.46e-01,
4.94700e-06,-1.54e-01,
4.94800e-06,-1.56e-01,
4.94900e-06,-1.54e-01,
4.95000e-06,-1.34e-01,
4.95100e-06,-1.22e-01,
4.95200e-06,-1.12e-01,
4.95300e-06,-1.04e-01,
4.95400e-06,-1.02e-01,
4.95500e-06,-1.12e-01,
4.95600e-06,-1.14e-01,
4.95700e-06,-1.17e-01,
4.95800e-06,-1.12e-01,
4.95900e-06,-1.07e-01,
4.96000e-06,-8.43e-02,
4.96100e-06,-7.19e-02,
4.96200e-06,-6.20e-02,
4.96300e-06,-5.70e-02,
4.96400e-06,-5.70e-02,
4.96500e-06,-5.70e-02,
4.96600e-06,-5.46e-02,
4.96700e-06,-4.96e-02,
4.96800e-06,-3.97e-02,
4.96900e-06,-2.98e-02,
4.97000e-06,-1.24e-02,
4.97100e-06,0.00e+00,
4.97200e-06,2.48e-03,
4.97300e-06,2.48e-03,
4.97400e-06,2.48e-03,
4.97500e-06,-4.96e-03,
4.97600e-06,-2.48e-03,
4.97700e-06,2.48e-03,
4.97800e-06,1.98e-02,
4.97900e-06,3.22e-02,
4.98000e-06,4.71e-02,
4.98100e-06,4.96e-02,
4.98200e-06,4.71e-02,
4.98300e-06,3.97e-02,
4.98400e-06,3.72e-02,
4.98500e-06,3.47e-02,
4.98600e-06,3.47e-02,
4.98700e-06,4.22e-02,
4.98800e-06,6.20e-02,
4.98900e-06,7.19e-02,
4.99000e-06,8.43e-02,
4.99100e-06,8.92e-02,
4.99200e-06,8.43e-02,
4.99300e-06,7.19e-02,
4.99400e-06,6.20e-02,
4.99500e-06,5.46e-02,
4.99600e-06,5.95e-02,
4.99700e-06,6.94e-02,
4.99800e-06,8.43e-02,
4.99900e-06,9.17e-02,
5.00000e-06,9.42e-02,
5.00100e-06,9.17e-02,
5.00200e-06,8.43e-02,
5.00300e-06,7.19e-02,
5.00400e-06,5.95e-02,
5.00500e-06,4.71e-02,
5.00600e-06,4.96e-02,
5.00700e-06,5.46e-02,
5.00800e-06,6.69e-02,
5.00900e-06,6.94e-02,
5.01000e-06,6.94e-02,
5.01100e-06,6.20e-02,
5.01200e-06,4.71e-02,
5.01300e-06,2.73e-02,
5.01400e-06,1.74e-02,
5.01500e-06,7.44e-03,
5.01600e-06,7.44e-03,
5.01700e-06,1.24e-02,
5.01800e-06,2.48e-02,
5.01900e-06,2.73e-02,
5.02000e-06,2.73e-02,
5.02100e-06,1.74e-02,
5.02200e-06,2.48e-03,
5.02300e-06,-1.74e-02,
5.02400e-06,-2.73e-02,
5.02500e-06,-3.72e-02,
5.02600e-06,-3.47e-02,
5.02700e-06,-2.73e-02,
5.02800e-06,-1.74e-02,
5.02900e-06,-1.74e-02,
5.03000e-06,-2.23e-02,
5.03100e-06,-3.22e-02,
5.03200e-06,-4.71e-02,
5.03300e-06,-6.44e-02,
5.03400e-06,-7.68e-02,
5.03500e-06,-8.43e-02,
5.03600e-06,-8.18e-02,
5.03700e-06,-7.68e-02,
5.03800e-06,-6.94e-02,
5.03900e-06,-6.94e-02,
5.04000e-06,-6.94e-02,
5.04100e-06,-8.18e-02,
5.04200e-06,-9.92e-02,
5.04300e-06,-1.14e-01,
5.04400e-06,-1.19e-01,
5.04500e-06,-1.19e-01,
5.04600e-06,-1.12e-01,
5.04700e-06,-1.02e-01,
5.04800e-06,-9.42e-02,
5.04900e-06,-9.67e-02,
5.05000e-06,-9.92e-02,
5.05100e-06,-1.07e-01,
5.05200e-06,-1.19e-01,
5.05300e-06,-1.24e-01,
5.05400e-06,-1.22e-01,
5.05500e-06,-1.19e-01,
5.05600e-06,-1.04e-01,
5.05700e-06,-9.17e-02,
5.05800e-06,-7.68e-02,
5.05900e-06,-7.68e-02,
5.06000e-06,-8.18e-02,
5.06100e-06,-8.68e-02,
5.06200e-06,-1.02e-01,
5.06300e-06,-1.02e-01,
5.06400e-06,-9.17e-02,
5.06500e-06,-7.68e-02,
5.06600e-06,-5.95e-02,
5.06700e-06,-4.46e-02,
5.06800e-06,-3.22e-02,
5.06900e-06,-3.47e-02,
5.07000e-06,-3.47e-02,
5.07100e-06,-4.22e-02,
5.07200e-06,-4.71e-02,
5.07300e-06,-5.21e-02,
5.07400e-06,-4.46e-02,
5.07500e-06,-2.73e-02,
5.07600e-06,-7.44e-03,
5.07700e-06,1.24e-02,
5.07800e-06,2.98e-02,
5.07900e-06,2.73e-02,
5.08000e-06,2.48e-02,
5.08100e-06,1.49e-02,
5.08200e-06,4.96e-03,
5.08300e-06,9.92e-03,
5.08400e-06,1.98e-02,
5.08500e-06,3.47e-02,
5.08600e-06,5.46e-02,
5.08700e-06,7.19e-02,
5.08800e-06,8.18e-02,
5.08900e-06,7.44e-02,
5.09000e-06,7.44e-02,
5.09100e-06,5.95e-02,
5.09200e-06,5.46e-02,
5.09300e-06,5.70e-02,
5.09400e-06,7.19e-02,
5.09500e-06,9.42e-02,
5.09600e-06,1.09e-01,
5.09700e-06,1.22e-01,
5.09800e-06,1.19e-01,
5.09900e-06,1.12e-01,
5.10000e-06,1.02e-01,
5.10100e-06,9.17e-02,
5.10200e-06,8.68e-02,
5.10300e-06,9.17e-02,
5.10400e-06,1.04e-01,
5.10500e-06,1.17e-01,
5.10600e-06,1.34e-01,
5.10700e-06,1.34e-01,
5.10800e-06,1.31e-01,
5.10900e-06,1.14e-01,
5.11000e-06,9.67e-02,
5.11100e-06,8.68e-02,
5.11200e-06,8.68e-02,
5.11300e-06,9.42e-02,
5.11400e-06,1.09e-01,
5.11500e-06,1.22e-01,
5.11600e-06,1.31e-01,
5.11700e-06,1.26e-01,
5.11800e-06,1.17e-01,
5.11900e-06,9.17e-02,
5.12000e-06,6.94e-02,
5.12100e-06,5.46e-02,
5.12200e-06,4.96e-02,
5.12300e-06,5.46e-02,
5.12400e-06,6.94e-02,
5.12500e-06,8.43e-02,
5.12600e-06,8.92e-02,
5.12700e-06,8.43e-02,
5.12800e-06,6.69e-02,
5.12900e-06,3.72e-02,
5.13000e-06,1.49e-02,
5.13100e-06,-4.96e-03,
5.13200e-06,-1.49e-02,
5.13300e-06,-9.92e-03,
5.13400e-06,0.00e+00,
5.13500e-06,7.44e-03,
5.13600e-06,1.24e-02,
5.13700e-06,2.48e-03,
5.13800e-06,-1.24e-02,
5.13900e-06,-3.22e-02,
5.14000e-06,-5.21e-02,
5.14100e-06,-6.94e-02,
5.14200e-06,-7.44e-02,
5.14300e-06,-6.94e-02,
5.14400e-06,-5.95e-02,
5.14500e-06,-5.46e-02,
5.14600e-06,-5.21e-02,
5.14700e-06,-5.95e-02,
5.14800e-06,-7.68e-02,
5.14900e-06,-9.67e-02,
5.15000e-06,-1.12e-01,
5.15100e-06,-1.22e-01,
5.15200e-06,-1.26e-01,
5.15300e-06,-1.22e-01,
5.15400e-06,-1.14e-01,
5.15500e-06,-1.12e-01,
5.15600e-06,-1.12e-01,
5.15700e-06,-1.19e-01,
5.15800e-06,-1.34e-01,
5.15900e-06,-1.56e-01,
5.16000e-06,-1.71e-01,
5.16100e-06,-1.74e-01,
5.16200e-06,-1.76e-01,
5.16300e-06,-1.66e-01,
5.16400e-06,-1.59e-01,
5.16500e-06,-1.54e-01,
5.16600e-06,-1.54e-01,
5.16700e-06,-1.59e-01,
5.16800e-06,-1.74e-01,
5.16900e-06,-1.84e-01,
5.17000e-06,-1.91e-01,
5.17100e-06,-1.86e-01,
5.17200e-06,-1.81e-01,
5.17300e-06,-1.66e-01,
5.17400e-06,-1.54e-01,
5.17500e-06,-1.44e-01,
5.17600e-06,-1.41e-01,
5.17700e-06,-1.46e-01,
5.17800e-06,-1.56e-01,
5.17900e-06,-1.66e-01,
5.18000e-06,-1.64e-01,
5.18100e-06,-1.59e-01,
5.18200e-06,-1.49e-01,
5.18300e-06,-1.31e-01,
5.18400e-06,-1.19e-01,
5.18500e-06,-1.12e-01,
5.18600e-06,-1.09e-01,
5.18700e-06,-1.12e-01,
5.18800e-06,-1.17e-01,
5.18900e-06,-1.26e-01,
5.19000e-06,-1.24e-01,
5.19100e-06,-1.14e-01,
5.19200e-06,-1.04e-01,
5.19300e-06,-8.18e-02,
5.19400e-06,-6.94e-02,
5.19500e-06,-5.95e-02,
5.19600e-06,-5.70e-02,
5.19700e-06,-5.95e-02,
5.19800e-06,-6.69e-02,
5.19900e-06,-6.94e-02,
5.20000e-06,-6.20e-02,
5.20100e-06,-4.71e-02,
5.20200e-06,-2.48e-02,
5.20300e-06,-4.96e-03,
5.20400e-06,1.24e-02,
5.20500e-06,1.98e-02,
5.20600e-06,2.23e-02,
5.20700e-06,1.49e-02,
5.20800e-06,1.24e-02,
5.20900e-06,7.44e-03,
5.21000e-06,1.98e-02,
5.21100e-06,3.72e-02,
5.21200e-06,5.70e-02,
5.21300e-06,7.93e-02,
5.21400e-06,9.42e-02,
